Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YAL001C TFC3 SGDID:S000000001, Chr I from 151168-151099,151008-147596, reverse complement, Verified ORF, ""Largest of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauB domain of TFIIIC that binds DNA at the BoxB promoter sites of tRNA and similar genes; cooperates with Tfc6p in DNA binding""",7.84E-10,1,1,273369.5634,285312.1892,228951.811,313645.9395,289577.8725,327911.5214,1,1
"YGR072W UPF3 SGDID:S000003304, Chr VII from 634308-635471, Verified ORF, ""Component of the nonsense-mediated mRNA decay (NMD) pathway, along with Nam7p and Nmd2p; involved in decay of mRNA containing nonsense codons; involved in telomere maintenance""",7.85E-10,7,1,538902.7859,583089.2654,570766.965,770298.2892,780438.5568,1012068.278,2,1
"YCL001W RER1 SGDID:S000000507, Chr III from 111914-112480, Verified ORF, ""Protein involved in retention of membrane proteins, including Sec12p, in the ER; localized to Golgi; functions as a retrieval receptor in returning membrane proteins to the ER""",7.88E-10,2,1,,,,,,,0,0
"YOR191W ULS1 SGDID:S000005717, Chr XV from 692476-697335, Verified ORF, ""RING finger protein involved in proteolytic control of sumoylated substrates; interacts with SUMO (Smt3p); member of the SWI/SNF family of DNA-dependent ATPases; plays a role in antagonizing silencing during mating-type switching""",8.01E-10,1,1,736223.5119,781169.1647,783739.3198,785318.6074,789286.1848,649300.936,1,1
"YOR101W RAS1 SGDID:S000005627, Chr XV from 515245-516174, Verified ORF, ""GTPase involved in G-protein signaling in the adenylate cyclase activating pathway, plays a role in cell proliferation; localized to the plasma membrane; homolog of mammalian RAS proto-oncogenes""",8.16E-10,7,2,-5304.583327,-45.23164902,-728.4133811,50512.08622,46826.98287,66688.92547,1,1
"YER152C YER152C SGDID:S000000954, Chr V from 473983-472652, reverse complement, Verified ORF, ""Protein with 2-aminoadipate transaminase activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene""",8.94E-10,1,1,606828.6253,686837.0538,768180.3879,811337.9484,770414.3542,804272.7364,1,1
"YER041W YEN1 SGDID:S000000843, Chr V from 232460-234739, Verified ORF, ""Holliday junction resolvase; homolog of human GEN1 and has similarity to S. cerevisiae endonuclease Rth1p; potentially phosphorylated by Cdc28p""",9.04E-10,1,1,,,,,,,0,0
"YJL099W CHS6 SGDID:S000003635, Chr X from 239409-241649, Verified ORF, ""Member of the ChAPs family of proteins (Chs5p-Arf1p-binding proteins: Bch1p, Bch2p, Bud7p, Chs6p), that forms the exomer complex with Chs5p to mediate export of specific cargo proteins, including Chs3p, from the Golgi to the plasma membrane""",9.43E-10,1,1,,,,,,,0,0
"YDL046W NPC2 SGDID:S000002204, Chr IV from 371237-371758, Verified ORF, ""Functional homolog of human NPC2/He1, which is a cholesterol-binding protein whose deficiency causes Niemann-Pick type C2 disease involving retention of cholesterol in lysosomes""",9.58E-10,1,1,,,,,,,0,0
"YLR118C YLR118C SGDID:S000004108, Chr XII from 385409-384726, reverse complement, Verified ORF, ""Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS""",9.67E-10,1,1,,,,,,,0,0
"YPL245W YPL245W SGDID:S000006166, Chr XVI from 85586-86950, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm""",1.04E-09,2,1,,,,,,,0,0
"YMR277W FCP1 SGDID:S000004890, Chr XIII from 820255-822453, Verified ORF, ""Carboxy-terminal domain (CTD) phosphatase, essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p)""",1.10E-09,1,1,,,,,,,0,0
"YNL215W IES2 SGDID:S000005159, Chr XIV from 244469-245431, Verified ORF, ""Protein that associates with the INO80 chromatin remodeling complex under low-salt conditions; essential for growth under anaerobic conditions""",1.15E-09,1,1,,,,,,,0,0
"YGR113W DAM1 SGDID:S000003345, Chr VII from 718897-719928, Verified ORF, ""Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments""",1.16E-09,1,1,1563363.62,1424615.579,1585000.805,1695865.647,1537767.791,1723013.195,1,1
"YGR055W MUP1 SGDID:S000003287, Chr VII from 599421-601145, Verified ORF, ""High affinity methionine permease, integral membrane protein with 13 putative membrane-spanning regions; also involved in cysteine uptake""",1.18E-09,2,1,,,,,,,0,0
"YKR055W RHO4 SGDID:S000001763, Chr XI from 547858-548733, Verified ORF, ""Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely to be involved in the establishment of cell polarity""",1.22E-09,1,1,131621.0086,87597.45743,175386.6831,131310.399,128084.8773,184081.7217,1,1
"YJL112W MDV1 SGDID:S000003648, Chr X from 205300-207444, Verified ORF, ""Peripheral protein of the cytosolic face of the mitochondrial outer membrane, required for mitochondrial fission; interacts with Fis1p and with the dynamin-related GTPase Dnm1p; contains WD repeats""",1.32E-09,1,1,,,,,,,0,0
"YLR147C SMD3 SGDID:S000004137, Chr XII from 434464-434159, reverse complement, Verified ORF, ""Core Sm protein Sm D3; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm D3""",1.35E-09,2,1,130306.3962,107206.634,141315.0779,206561.4509,162866.2963,170987.5985,1,1
"YMR230W RPS10B SGDID:S000004843, Chr XIII from 732413-732464,732875-733140, Verified ORF, ""Protein component of the small (40S) ribosomal subunit; nearly identical to Rps10Ap and has similarity to rat ribosomal protein S10""",1.40E-09,196,12,536378.7445,1788469.296,1611559.025,464191.951,1478427.059,926865.4137,3,1
"YDR531W CAB1 SGDID:S000002939, Chr IV from 1498225-1499328, Verified ORF, ""Pantothenate kinase (ATP:D-pantothenate 4'-phosphotransferase, EC 2.7.1.33); catalyzes the first committed step in the universal biosynthetic pathway for synthesis of coenzyme A (CoA)""",1.43E-09,1,1,,,,,,,0,0
"YER048W-A ISD11 SGDID:S000007237, Chr V from 250717-251001, Verified ORF, ""Protein required for mitochondrial iron-sulfur cluster biosynthesis""",1.48E-09,1,1,,,,,,,0,0
"YKL025C PAN3 SGDID:S000001508, Chr XI from 391922-389883, reverse complement, Verified ORF, ""Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex, which acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",1.49E-09,1,1,,,,,,,0,0
"YIL162W SUC2 SGDID:S000001424, Chr IX from 37385-38983, Verified ORF, ""Invertase, sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively""",1.80E-09,1,1,,,,,,,0,0
"YOR093C YOR093C SGDID:S000005619, Chr XV from 502453-497507, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; deletion causes sensitivity to unfolded protein response-inducing agents""",1.83E-09,1,1,,,,,,,0,0
"YDR147W EKI1 SGDID:S000002554, Chr IV from 751629-753233, Verified ORF, ""Ethanolamine kinase, primarily responsible for phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway; exhibits some choline kinase activity, thus contributing to phosphatidylcholine synthesis via the CDP-choline pathway""",1.85E-09,1,1,,,,,,,0,0
"YKL165C MCD4 SGDID:S000001648, Chr XI from 140696-137937, reverse complement, Verified ORF, ""Protein involved in glycosylphosphatidylinositol (GPI) anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes""",1.88E-09,1,1,,,,,,,0,0
"YKL114C APN1 SGDID:S000001597, Chr XI from 224099-222996, reverse complement, Verified ORF, ""Major apurinic/apyrimidinic endonuclease, 3'-repair diesterase involved in repair of DNA damage by oxidation and alkylating agents; also functions as a 3'-5' exonuclease to repair 7,8-dihydro-8-oxodeoxyguanosine""",1.90E-09,1,1,1828133.537,1845788.787,2151881.907,2502448.274,2876331.735,2794786.2,1,1
"YPR051W MAK3 SGDID:S000006255, Chr XVI from 664957-665487, Verified ORF, ""Catalytic subunit of N-terminal acetyltransferase of the NatC type; required for replication of dsRNA virus""",1.99E-09,2,1,,,,,,,0,0
"YBL060W YEL1 SGDID:S000000156, Chr II from 107934-109997, Verified ORF, ""Guanine nucleotide exchange factor specific for Arf3p; localized to the bud neck and tip; required for localization of Arf3p to the bud neck and tip""",2.01E-09,1,1,,,,,,,0,0
"YHR082C KSP1 SGDID:S000001124, Chr VIII from 271550-268461, reverse complement, Verified ORF, ""Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p, Fus3p, and Sks1p; overproduction causes allele-specific suppression of prp20-10""",2.04E-09,1,1,,,,,,,0,0
"YOL147C PEX11 SGDID:S000005507, Chr XV from 48642-47932, reverse complement, Verified ORF, ""Peroxisomal membrane protein required for peroxisome proliferation and medium-chain fatty acid oxidation, most abundant protein in the peroxisomal membrane, regulated by Adr1p and Pip2p-Oaf1p, promoter contains ORE and UAS1-like elements""",2.06E-09,3,1,,,,,,,0,0
"YDR373W FRQ1 SGDID:S000002781, Chr IV from 1222752-1223324, Verified ORF, ""N-myristoylated calcium-binding protein that may have a role in intracellular signaling through its regulation of the phosphatidylinositol 4-kinase Pik1p; member of the recoverin/frequenin branch of the EF-hand superfamily""",2.14E-09,2,1,,,,,,,0,0
"YJL090C DPB11 SGDID:S000003626, Chr X from 265045-262751, reverse complement, Verified ORF, ""Subunit of DNA Polymerase II Epsilon complex; has BRCT domain, required on the prereplicative complex at replication origins for loading DNA polymerases, also required for S/M checkpoint control; activates Mec1p kinase activity""",2.15E-09,2,1,,,,,,,0,0
"YJL002C OST1 SGDID:S000003539, Chr X from 434644-433214, reverse complement, Verified ORF, ""Alpha subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins""",2.19E-09,1,1,,,,,,,0,0
"YFR034C PHO4 SGDID:S000001930, Chr VI from 225946-225008, reverse complement, Verified ORF, ""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; binds cooperatively with Pho2p to the PHO5 promoter; function is regulated by phosphorylation at multiple sites and by phosphate availability""",2.21E-09,3,1,0,0,0,0,0,0,1,1
"YDR244W PEX5 SGDID:S000002652, Chr IV from 950560-952398, Verified ORF, ""Peroxisomal membrane signal receptor for the C-terminal tripeptide signal sequence (PTS1) of peroxisomal matrix proteins, required for peroxisomal matrix protein import; also proposed to have PTS1-receptor independent functions""",2.24E-09,1,1,,,,,,,0,0
"YNL236W SIN4 SGDID:S000005180, Chr XIV from 206931-209855, Verified ORF, ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",2.25E-09,1,1,,,,,,,0,0
"YJL204C RCY1 SGDID:S000003740, Chr X from 53151-50629, reverse complement, Verified ORF, ""F-box protein involved in recycling plasma membrane proteins internalized by endocytosis; localized to sites of polarized growth""",2.28E-09,1,1,,,,,,,0,0
"YNL119W NCS2 SGDID:S000005063, Chr XIV from 401042-402523, Verified ORF, ""Protein required for thiolation of the uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",2.31E-09,1,1,,,,,,,0,0
"YER145C FTR1 SGDID:S000000947, Chr V from 461735-460521, reverse complement, Verified ORF, ""High affinity iron permease involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron""",2.39E-09,1,1,,,,,,,0,0
"YDL006W PTC1 SGDID:S000002164, Chr IV from 439907-440752, Verified ORF, ""Type 2C protein phosphatase (PP2C); inactivates the osmosensing MAPK cascade by dephosphorylating Hog1p; mutation delays mitochondrial inheritance; deletion reveals defects in precursor tRNA splicing, sporulation and cell separation""",2.80E-09,1,1,,,,,,,0,0
"YOR177C MPC54 SGDID:S000005703, Chr XV from 667180-665786, reverse complement, Verified ORF, ""Component of the meiotic outer plaque, a membrane-organizing center which is assembled on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane; potential Cdc28p substrate""",3.04E-09,1,1,2180013.32,2325342.233,2424940.754,2436943.294,2358142.407,3172633.587,1,1
"YDR462W MRPL28 SGDID:S000002870, Chr IV from 1386066-1386509, Verified ORF, ""Mitochondrial ribosomal protein of the large subunit""",3.24E-09,1,1,,,,,,,0,0
"YNL317W PFS2 SGDID:S000005261, Chr XIV from 40618-42015, Verified ORF, ""Integral subunit of the pre-mRNA cleavage and polyadenylation factor (CPF) complex; plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex""",3.28E-09,1,1,,,,,,,0,0
"YLR055C SPT8 SGDID:S000004045, Chr XII from 253081-251273, reverse complement, Verified ORF, ""Subunit of the SAGA transcriptional regulatory complex but not present in SAGA-like complex SLIK/SALSA, required for SAGA-mediated inhibition at some promoters""",3.35E-09,1,1,614469.3543,613462.8742,595370.1595,511463.4286,512664.401,469809.1779,1,1
"YDR224C HTB1 SGDID:S000002632, Chr IV from 914709-914314, reverse complement, Verified ORF, ""Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcriptional activation, meiotic DSB formation and H3 methylation""",3.42E-09,44,10,179896.9916,228013.5474,252576.066,153614.6634,216726.1029,306652.5096,2,1
"YOR226C ISU2 SGDID:S000005752, Chr XV from 762085-761615, reverse complement, Verified ORF, ""Conserved protein of the mitochondrial matrix, required for synthesis of mitochondrial and cytosolic iron-sulfur proteins, performs a scaffolding function in mitochondria during Fe/S cluster assembly; isu1 isu2 double mutant is inviable""",3.57E-09,5,2,156104.6641,162619.4271,122679.9734,169615.2886,192469.7778,241933.1729,1,1
"YLR219W MSC3 SGDID:S000004209, Chr XII from 574153-576339, Verified ORF, ""Protein of unknown function, green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; msc3 mutants are defective in directing meiotic recombination events to homologous chromatids; potential Cdc28p substrate""",3.72E-09,1,1,,,,,,,0,0
