Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YNL298W CLA4 SGDID:S000005242, Chr XIV from 68915-71443, Verified ORF, ""Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family, which also includes Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, and cytokinesis; phosphorylates septins Cdc3p and Cdc10p""",4.89E-16,2,2,,,,,,,0,0
"YOL093W TRM10 SGDID:S000005453, Chr XV from 142815-143696, Verified ORF, ""tRNA methyltransferase, methylates the N-1 position of guanosine in tRNAs""",5.35E-16,4,1,,,,,,,0,0
"YNL084C END3 SGDID:S000005028, Chr XIV from 471104-470055, reverse complement, Verified ORF, ""EH domain-containing protein involved in endocytosis, actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p""",5.54E-16,2,1,,,,,,,0,0
"YJR010C-A SPC1 SGDID:S000003770, Chr X from 458353-458069, reverse complement, Verified ORF, ""Subunit of the signal peptidase complex (SPC), which cleaves the signal sequence from proteins targeted to the endoplasmic reticulum (ER), homolog of the SPC12 subunit of mammalian signal peptidase complex""",5.73E-16,1,1,623731.8664,514030.4868,546853.163,603117.693,529484.0481,469263.4632,1,1
"YOR110W TFC7 SGDID:S000005636, Chr XV from 528942-530249, Verified ORF, ""One of six subunits of the RNA polymerase III transcription initiation factor complex (TFIIIC); part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes""",5.98E-16,2,1,,,,,,,0,0
"YLR268W SEC22 SGDID:S000004258, Chr XII from 680202-680846, Verified ORF, ""R-SNARE protein; assembles into SNARE complex with Bet1p, Bos1p and Sed5p; cycles between the ER and Golgi complex; involved in anterograde and retrograde transport between the ER and Golgi; synaptobrevin homolog""",6.76E-16,2,1,,,,,,,0,0
"YIR026C YVH1 SGDID:S000001465, Chr IX from 405964-404870, reverse complement, Verified ORF, ""Protein phosphatase involved in vegetative growth at low temperatures, sporulation, and glycogen accumulation; transcription induced by low temperature and nitrogen starvation; member of the dual-specificity family of protein phosphatases""",7.29E-16,2,2,79980.82978,106299.2129,67156.62662,41406.12851,55602.6987,63713.26633,1,1
"YOR101W RAS1 SGDID:S000005627, Chr XV from 515245-516174, Verified ORF, ""GTPase involved in G-protein signaling in the adenylate cyclase activating pathway, plays a role in cell proliferation; localized to the plasma membrane; homolog of mammalian RAS proto-oncogenes""",7.83E-16,5,2,92057.94429,70530.16482,83016.33705,59219.80536,110269.431,139247.8818,1,1
"YKL203C TOR2 SGDID:S000001686, Chr XI from 63360-55936, reverse complement, Verified ORF, ""PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that regulates growth in response to nutrients and TORC2, a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis""",8.05E-16,3,2,725035.3328,756642.6799,789816.7547,750380.9446,839411.5329,904165.036,1,1
"YGR001C YGR001C SGDID:S000003233, Chr VII from 498038-498004,497941-497463,497369-497137, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function with similarity to methyltransferase family members; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; required for replication of Brome mosaic virus in S. cerevisiae""",8.26E-16,1,1,,,,,,,0,0
"YPL070W MUK1 SGDID:S000005991, Chr XVI from 420945-422783, Verified ORF, ""Cytoplasmic protein of unknown function containing a Vps9 domain; computational analysis of large-scale protein-protein interaction data suggests a possible role in transcriptional regulation""",8.80E-16,2,1,,,,,,,0,0
"YBR271W YBR271W SGDID:S000000475, Chr II from 744847-746106, Uncharacterized ORF, ""Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; predicted to be involved in ribosome biogenesis""",8.98E-16,1,1,,,,,,,0,0
"YLR063W YLR063W SGDID:S000004053, Chr XII from 264158-265255, Uncharacterized ORF, ""Putative S-adenosylmethionine-dependent methyltransferase; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR063W is not an essential gene""",9.00E-16,2,1,190388.8647,184342.1295,200694.8383,213485.7299,143841.4772,191317.3917,1,1
"YGL060W YBP2 SGDID:S000003028, Chr VII from 390070-391995, Verified ORF, ""Central kinetochore associated protein that mediates mitotic progression; interacts with several central kinetochore proteins and the centromeric histone Cse4p; role in resistance to oxidative stress; similarity to Ybp1p and Slk19p""",9.08E-16,1,1,,,,,,,0,0
"YBR283C SSH1 SGDID:S000000487, Chr II from 770411-768939, reverse complement, Verified ORF, ""Subunit of the Ssh1 translocon complex; Sec61p homolog involved in co-translational pathway of protein translocation; not essential""",9.57E-16,2,1,,,,,,,0,0
"YGR049W SCM4 SGDID:S000003281, Chr VII from 591318-591881, Verified ORF, ""Potential regulatory effector of CDC4 function, suppresses a temperature-sensitive allele of CDC4, tripartite protein structure in which a charged region separates two uncharged domains, not essential for mitosis or meiosis""",1.04E-15,4,1,,,,,,,0,0
"YEL011W GLC3 SGDID:S000000737, Chr V from 133120-135234, Verified ORF, ""Glycogen branching enzyme, involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",1.05E-15,3,1,,,,,,,0,0
"YHR060W VMA22 SGDID:S000001102, Chr VIII from 220727-221272, Verified ORF, ""Peripheral membrane protein that is required for vacuolar H+-ATPase (V-ATPase) function, although not an actual component of the V-ATPase complex; functions in the assembly of the V-ATPase; localized to the yeast endoplasmic reticulum (ER)""",1.13E-15,1,1,,,,,,,0,0
"YDR375C BCS1 SGDID:S000002783, Chr IV from 1226529-1225159, reverse complement, Verified ORF, ""Protein of the mitochondrial inner membrane that functions as an ATP-dependent chaperone, required for the incorporation of the Rip1p and Qcr10p subunits into the cytochrome bc(1) complex; member of the CDC48/PAS1/SEC18 ATPase family""",1.14E-15,1,1,,,,,,,0,0
"YPL245W YPL245W SGDID:S000006166, Chr XVI from 85586-86950, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm""",1.17E-15,1,1,,,,,,,0,0
"YBR260C RGD1 SGDID:S000000464, Chr II from 734634-732634, reverse complement, Verified ORF, ""GTPase-activating protein (RhoGAP) for Rho3p and Rho4p, possibly involved in control of actin cytoskeleton organization""",1.20E-15,2,2,,,,,,,0,0
"YOL147C PEX11 SGDID:S000005507, Chr XV from 48642-47932, reverse complement, Verified ORF, ""Peroxisomal membrane protein required for peroxisome proliferation and medium-chain fatty acid oxidation, most abundant protein in the peroxisomal membrane, regulated by Adr1p and Pip2p-Oaf1p, promoter contains ORE and UAS1-like elements""",1.22E-15,3,2,,,,,,,0,0
"YNL271C BNI1 SGDID:S000005215, Chr XIV from 135384-129523, reverse complement, Verified ORF, ""Formin, nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables, functionally redundant with BNR1""",1.23E-15,1,1,,,,,,,0,0
"YDL004W ATP16 SGDID:S000002162, Chr IV from 443027-443509, Verified ORF, ""Delta subunit of the central stalk of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated""",1.24E-15,1,1,,,,,,,0,0
"YLR126C YLR126C SGDID:S000004116, Chr XII from 395521-394766, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function with similarity to glutamine amidotransferase proteins; has Aft1p-binding motif in the promoter; may be involved in copper and iron homeostasis; YLR126C is not an essential protein""",1.25E-15,1,1,478358.3143,564551.7263,450816.9416,524416.6517,539917.865,524490.9962,1,1
"YNR013C PHO91 SGDID:S000005296, Chr XIV from 651714-649030, reverse complement, Verified ORF, ""Low-affinity phosphate transporter of the vacuolar membrane; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth""",1.28E-15,2,1,,,,,,,0,0
"YGL013C PDR1 SGDID:S000002981, Chr VII from 472303-469097, reverse complement, Verified ORF, ""Zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes""",1.29E-15,2,1,,,,,,,0,0
"YER087C-B SBH1 SGDID:S000002128, Chr V from 332826-332578, reverse complement, Verified ORF, ""Beta subunit of the Sec61p ER translocation complex (Sec61p-Sss1p-Sbh1p); involved in protein translocation into the endoplasmic reticulum; interacts with the exocyst complex and also with Rtn1p; homologous to Sbh2p""",1.31E-15,3,1,1357086.198,1329100.027,1526647.759,1515414.578,1376995.983,1390884.567,2,1
"YML071C COG8 SGDID:S000004536, Chr XIII from 131572-129749, reverse complement, Verified ORF, ""Component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",1.42E-15,2,1,,,,,,,0,0
"YER002W NOP16 SGDID:S000000804, Chr V from 156802-157497, Verified ORF, ""Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis""",1.43E-15,3,2,1906994.334,2005999.677,1864227.57,2016073.675,1752309.126,1946660.168,1,1
"YBR130C SHE3 SGDID:S000000334, Chr II from 496863-495586, reverse complement, Verified ORF, ""Protein that acts as an adaptor between Myo4p and the She2p-mRNA complex; part of the mRNA localization machinery that restricts accumulation of certain proteins to the bud; also required for cortical ER inheritance""",1.46E-15,2,1,,,,,,,0,0
"YPR029C APL4 SGDID:S000006233, Chr XVI from 626964-624466, reverse complement, Verified ORF, ""Gamma-adaptin, large subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in vesicle mediated transport""",1.48E-15,3,1,,,,,,,0,0
"YLL043W FPS1 SGDID:S000003966, Chr XII from 49937-51946, Verified ORF, ""Plasma membrane channel, member of major intrinsic protein (MIP) family; involved in efflux of glycerol and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite; phosphorylated by Hog1p MAPK under acetate stress""",1.49E-15,2,1,193786.8242,148760.9526,245086.7288,179755.2425,199032.242,168751.6979,1,1
"YNL070W TOM7 SGDID:S000005014, Chr XIV from 493367-493549, Verified ORF, ""Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and stability of the TOM complex""",1.51E-15,3,1,,,,,,,0,0
"YML111W BUL2 SGDID:S000004579, Chr XIII from 46942-49704, Verified ORF, ""Component of the Rsp5p E3-ubiquitin ligase complex, involved in intracellular amino acid permease sorting, functions in heat shock element mediated gene expression, essential for growth in stress conditions, functional homolog of BUL1""",1.55E-15,2,1,149920.6467,134267.2354,201816.6828,208175.763,197529.4027,198810.6232,1,1
"YNL039W BDP1 SGDID:S000004984, Chr XIV from 555049-556833, Verified ORF, ""Essential subunit of RNA polymerase III transcription factor (TFIIIB), which is involved in transcription of genes encoding tRNAs, 5S rRNA, U6 snRNA, and other small RNAs""",1.58E-15,2,1,,,,,,,0,0
"YLR143W YLR143W SGDID:S000004133, Chr XII from 427330-429387, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-tagged protein localizes to the cytoplasm; YLR143W is not an essential gene""",1.75E-15,2,1,,,,,,,0,0
"YBR135W CKS1 SGDID:S000000339, Chr II from 504848-505300, Verified ORF, ""Cyclin-dependent protein kinase regulatory subunit and adaptor; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation, recruiting proteasomal subunits to target gene promoters""",1.80E-15,2,2,,,,,,,0,0
"YIR027C DAL1 SGDID:S000001466, Chr IX from 407639-406257, reverse complement, Verified ORF, ""Allantoinase, converts allantoin to allantoate in the first step of allantoin degradation; expression sensitive to nitrogen catabolite repression""",1.82E-15,2,1,418184.3697,607054.697,694513.1069,565349.639,680327.2239,723857.4729,2,1
"YAR042W SWH1 SGDID:S000000081, Chr I from 192613-196179, Verified ORF, ""Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats; localizes to the Golgi and the nucleus-vacuole junction""",1.82E-15,2,1,174502.0587,198903.0086,252794.3328,199844.1521,184495.6426,195040.6583,1,1
"YJL095W BCK1 SGDID:S000003631, Chr X from 247249-251685, Verified ORF, ""Mitogen-activated protein (MAP) kinase kinase kinase acting in the protein kinase C signaling pathway, which controls cell integrity; upon activation by Pkc1p phosphorylates downstream kinases Mkk1p and Mkk2p""",2.01E-15,1,1,311510.8831,368917.2674,335117.8755,494205.5376,339585.2033,436359.0787,1,1
"YPL239W YAR1 SGDID:S000006160, Chr XVI from 99484-100086, Verified ORF, ""Cytoplasmic ankyrin-repeat containing protein of unknown function, proposed to link the processes of 40S ribosomal subunit biogenesis and adaptation to osmotic and oxidative stress; expression repressed by heat shock""",2.01E-15,3,2,,,,,,,0,0
"YGR136W LSB1 SGDID:S000003368, Chr VII from 762433-763158, Verified ORF, ""Protein containing an N-terminal SH3 domain; binds Las17p, which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization""",2.02E-15,7,1,5444845.296,5235962.377,5071485.535,4577776.521,4168132.268,4732491.747,7,1
"YOL065C INP54 SGDID:S000005426, Chr XV from 205885-204731, reverse complement, Verified ORF, ""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase with a role in secretion, localizes to the endoplasmic reticulum via the C-terminal tail; lacks the Sac1 domain and proline-rich region found in the other 3 INP proteins""",2.09E-15,2,1,,,,,,,0,0
"YPR111W DBF20 SGDID:S000006315, Chr XVI from 747304-748998, Verified ORF, ""Ser/Thr kinase involved in late nuclear division, one of the mitotic exit network (MEN) proteins; necessary for the execution of cytokinesis""",2.10E-15,1,1,,,,,,,0,0
"YBR252W DUT1 SGDID:S000000456, Chr II from 722606-723049, Verified ORF, ""dUTPase, catalyzes hydrolysis of dUTP to dUMP and PPi, thereby preventing incorporation of uracil into DNA during replication; critical for the maintenance of genetic stability""",2.15E-15,1,1,,,,,,,0,0
"YAL062W GDH3 SGDID:S000000058, Chr I from 31568-32941, Verified ORF, ""NADP(+)-dependent glutamate dehydrogenase, synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh1p; expression regulated by nitrogen and carbon sources""",2.21E-15,1,1,,,,,,,0,0
"YGR195W SKI6 SGDID:S000003427, Chr VII from 888887-889627, Verified ORF, ""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)""",2.39E-15,3,1,,,,,,,0,0
"YHR082C KSP1 SGDID:S000001124, Chr VIII from 271550-268461, reverse complement, Verified ORF, ""Ser/thr protein kinase; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p, Fus3p, and Sks1p; overproduction causes allele-specific suppression of prp20-10""",2.51E-15,1,1,,,,,,,0,0
