Protein Description,Probability Score,PSMs,Unique Peptides,"TMT-130 Intensity 0 min","TMT-126 Intensity 30 min","TMT-127 Intensity 60 min","TMT-128 Intensity 90 min","TMT-129 Intensity 120 min","TMT-131 Intensity 240 min",Quantified PSMs,Quantified Unique Peptides
"YOR173W DCS2 SGDID:S000005699, Chr XV from 657265-658326, Verified ORF, ""Non-essential, stress induced regulatory protein containing a HIT (histidine triad) motif; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p, Msn4p, and the Ras-cAMP-cAPK signaling pathway, similar to Dcs1p.""",2.96E-11,7,2,,,,,,,0,0
"YFR001W LOC1 SGDID:S000001897, Chr VI from 149105-149719, Verified ORF, ""Nuclear protein involved in asymmetric localization of ASH1 mRNA; binds double-stranded RNA in vitro; constituent of 66S pre-ribosomal particles""",3.23E-11,3,1,,,,,,,0,0
"YOR119C RIO1 SGDID:S000005645, Chr XV from 550247-548793, reverse complement, Verified ORF, ""Essential serine kinase involved in cell cycle progression and processing of the 20S pre-rRNA into mature 18S rRNA""",3.56E-11,1,1,,,,,,,0,0
"YOR191W ULS1 SGDID:S000005717, Chr XV from 692476-697335, Verified ORF, ""RING finger protein involved in proteolytic control of sumoylated substrates; interacts with SUMO (Smt3p); member of the SWI/SNF family of DNA-dependent ATPases; plays a role in antagonizing silencing during mating-type switching""",3.91E-11,2,1,,,,,,,0,0
"YNL161W CBK1 SGDID:S000005105, Chr XIV from 332599-334869, Verified ORF, ""Serine/threonine protein kinase that regulates cell morphogenesis pathways; involved in cell wall biosynthesis, apical growth, proper mating projection morphology, bipolar bud site selection in diploid cells, and cell separation""",3.96E-11,1,1,261074.634,274425.8167,254294.6442,224268.3441,276298.7581,233038.2388,1,1
"YDL106C PHO2 SGDID:S000002264, Chr IV from 271901-270222, reverse complement, Verified ORF, ""Homeobox transcription factor; regulatory targets include genes involved in phosphate metabolism; binds cooperatively with Pho4p to the PHO5 promoter; phosphorylation of Pho2p facilitates interaction with Pho4p""",4.01E-11,1,1,,,,,,,0,0
"YOL084W PHM7 SGDID:S000005444, Chr XV from 162356-165331, Verified ORF, ""Protein of unknown function, expression is regulated by phosphate levels; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole""",4.22E-11,1,1,86770.96259,154570.8187,140076.6016,139472.458,147003.1847,105886.5495,1,1
"YDL120W YFH1 SGDID:S000002278, Chr IV from 245923-246447, Verified ORF, ""Mitochondrial matrix iron chaperone; oxidizes and stores iron; interacts with Isu1p to promote Fe-S cluster assembly; mutation results in multiple Fe/S-dependent enzyme deficiencies; human frataxin homolog is mutated in Friedrich's ataxia""",4.34E-11,1,1,,,,,,,0,0
"YHR115C DMA1 SGDID:S000001157, Chr VIII from 341362-340112, reverse complement, Verified ORF, ""Protein involved in ubiquitin ligation; plays a role in regulating spindle position and orientation; functionally redundant with Dma2p; orthologous to human RNF8 protein, also has sequence similarity to human Chfr.""",4.38E-11,1,1,168602.0492,142504.6488,177904.9191,181000.1612,127760.3758,95734.32816,1,1
"YDR031W MIC14 SGDID:S000002438, Chr IV from 503496-503861, Verified ORF, ""Mitochondrial intermembrane space cysteine motif protein of 14 kDa""",4.54E-11,1,1,,,,,,,0,0
"YKR013W PRY2 SGDID:S000001721, Chr XI from 463602-464591, Verified ORF, ""Protein of unknown function""",5.44E-11,2,1,,,,,,,0,0
"YNL298W CLA4 SGDID:S000005242, Chr XIV from 68915-71443, Verified ORF, ""Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family, which also includes Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, and cytokinesis; phosphorylates septins Cdc3p and Cdc10p""",5.79E-11,2,1,,,,,,,0,0
"YCL012C YCL012C SGDID:S000029705, Chr III from 101788-101701,101633-101317, reverse complement, Verified ORF, ""Putative protein of unknown function; orthologs are present in S. bayanus, S. paradoxus and Ashbya gossypii; YCL012C is not an essential gene""",6.45E-11,1,1,,,,,,,0,0
"YDR389W SAC7 SGDID:S000002797, Chr IV from 1252530-1254494, Verified ORF, ""GTPase activating protein (GAP) for Rho1p, involved in signaling to the actin cytoskeleton, null mutations suppress tor2 mutations and temperature sensitive mutations in actin; potential Cdc28p substrate""",6.92E-11,1,1,,,,,,,0,0
"YIL156W UBP7 SGDID:S000001418, Chr IX from 48091-51306, Verified ORF, ""Ubiquitin-specific protease that cleaves ubiquitin-protein fusions""",7.20E-11,1,1,,,,,,,0,0
"YGL150C INO80 SGDID:S000003118, Chr VII from 225578-221109, reverse complement, Verified ORF, ""ATPase that forms a large complex, containing actin and several actin-related proteins, that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro; shows similarity to the Snf2p family of ATPases""",7.46E-11,4,1,2341395.186,2447724.813,3794939.897,3916379.393,4282371.294,3116024.743,2,1
"YER075C PTP3 SGDID:S000000877, Chr V from 311195-308409, reverse complement, Verified ORF, ""Phosphotyrosine-specific protein phosphatase involved in the inactivation of mitogen-activated protein kinase (MAPK) during osmolarity sensing; dephosporylates Hog1p MAPK and regulates its localization; localized to the cytoplasm""",7.59E-11,1,1,59982.5291,88677.66416,48522.73492,139621.6645,53863.3649,89503.51209,1,1
"YOL051W GAL11 SGDID:S000005411, Chr XV from 234939-238184, Verified ORF, ""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors""",8.48E-11,1,1,,,,,,,0,0
"YKL017C HCS1 SGDID:S000001500, Chr XI from 406884-404833, reverse complement, Verified ORF, ""Hexameric DNA polymerase alpha-associated DNA helicase A involved in lagging strand DNA synthesis; contains single-stranded DNA stimulated ATPase and dATPase activities; replication protein A stimulates helicase and ATPase activities""",9.00E-11,1,1,,,,,,,0,0
"YBR081C SPT7 SGDID:S000000285, Chr II from 405245-401247, reverse complement, Verified ORF, ""Subunit of the SAGA transcriptional regulatory complex, involved in proper assembly of the complex; also present as a C-terminally truncated form in the SLIK/SALSA transcriptional regulatory complex""",9.15E-11,1,1,,,,,,,0,0
"YBL011W SCT1 SGDID:S000000107, Chr II from 203541-205820, Verified ORF, ""Glycerol 3-phosphate/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase of the glycerolipid biosynthesis pathway, prefers 16-carbon fatty acids, similar to Gpt2p, gene is constitutively transcribed""",9.78E-11,1,1,,,,,,,0,0
"YER008C SEC3 SGDID:S000000810, Chr V from 171817-167807, reverse complement, Verified ORF, ""Non-essential subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, Exo84p) which mediates targeting of post-Golgi vesicles to sites of active exocytosis; Sec3p specifically is a spatial landmark for secretion""",1.09E-10,1,1,,,,,,,0,0
"YGL155W CDC43 SGDID:S000003123, Chr VII from 214086-215216, Verified ORF, ""Beta subunit of geranylgeranyltransferase type I, catalyzes geranylgeranylation to the cysteine residue in proteins containing a C-terminal CaaX sequence ending in Leu or Phe; has substrates important for morphogenesis""",1.21E-10,1,1,,,,,,,0,0
"YOR245C DGA1 SGDID:S000005771, Chr XV from 795333-794077, reverse complement, Verified ORF, ""Diacylglycerol acyltransferase, catalyzes the terminal step of triacylglycerol (TAG) formation, acylates diacylglycerol using acyl-CoA as an acyl donor, localized to lipid particles""",1.24E-10,3,1,,,,,,,0,0
"YHR038W RRF1 SGDID:S000001080, Chr VIII from 184059-184751, Verified ORF, ""Mitochondrial ribosome recycling factor, essential for mitochondrial protein synthesis and for the maintenance of the respiratory function of mitochondria""",1.27E-10,2,1,360816.2347,482377.0802,469578.6937,494965.3041,498802.6234,416918.6602,1,1
"YGL227W VID30 SGDID:S000003196, Chr VII from 69671-72547, Verified ORF, ""Protein involved in proteasome-dependent catabolite degradation of fructose-1,6-bisphosphatase (FBPase); binds FBPase; shifts the balance of nitrogen metabolism toward glutamate production; localizes to the nucleus and the cytoplasm""",1.30E-10,1,1,,,,,,,0,0
"YMR244C-A YMR244C-A SGDID:S000004857, Chr XIII from 758830-758516, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS; YMR244C-A is not an essential gene""",1.30E-10,3,1,,,,,,,0,0
"YKR002W PAP1 SGDID:S000001710, Chr XI from 442875-444581, Verified ORF, ""Poly(A) polymerase, one of three factors required for mRNA 3'-end polyadenylation, forms multiprotein complex with polyadenylation factor I (PF I), also required for mRNA nuclear export; may also polyadenylate rRNAs""",1.36E-10,3,1,55766.58246,-163.0091734,-2084.571118,151710.9979,56582.29325,-3260.689237,2,1
"YKR068C BET3 SGDID:S000001776, Chr XI from 570551-569970, reverse complement, Verified ORF, ""Hydrophilic protein that acts in conjunction with SNARE proteins in targeting and fusion of ER to Golgi transport vesicles; component of the TRAPP (transport protein particle) complex""",1.38E-10,2,1,1481156.313,1671245.695,1683221.85,1580234.73,1488199.134,1473016.594,2,1
"YLR018C POM34 SGDID:S000004008, Chr XII from 179605-178706, reverse complement, Verified ORF, ""Integral membrane protein of the nuclear pore; has an important role in maintaining the architecture of the pore complex""",1.41E-10,2,1,266608.6072,404124.3048,283815.5752,329825.6825,268964.2502,235333.2262,1,1
"YNR018W AIM38 SGDID:S000005301, Chr XIV from 664272-664946, Verified ORF, ""Putative protein of unknown function; non-tagged protein is detected in purified mitochondria; null mutant is viable and displays reduced frequency of mitochondrial genome loss""",1.45E-10,3,1,,,,,,,0,0
"R0030W RAF1 SGDID:S000029674, 2-micron plasmid from 3271-3816, Verified ORF, ""Anti-repressor that increases 2 micron plasmid copy number by relieving repression of the FLP1 site-specific recombinase caused by the Rep1-Rep2p trascription regulator; also itself repressed by the Rep1p-Rep2p complex""",1.56E-10,1,1,,,,,,,0,0
"YER020W GPA2 SGDID:S000000822, Chr V from 195167-196516, Verified ORF, ""Nucleotide binding alpha subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p, has signaling role in response to nutrients; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",1.56E-10,3,1,775363.228,933645.6424,893387.7903,888091.6899,795658.6508,788187.257,2,1
"YGL056C SDS23 SGDID:S000003024, Chr VII from 397624-396041, reverse complement, Verified ORF, ""One of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein, which is implicated in APC/cyclosome regulation; involved in cell separation during budding""",1.82E-10,2,1,,,,,,,0,0
"YJR110W YMR1 SGDID:S000003871, Chr X from 633605-635671, Verified ORF, ""Phosphatidylinositol 3-phosphate (PI3P) phosphatase; involved in various protein sorting pathways, including CVT targeting and endosome to vacuole transport; has similarity to the conserved myotubularin dual specificity phosphatase family""",1.83E-10,1,1,,,,,,,0,0
"YLR406C RPL31B SGDID:S000004398, Chr XII from 931754-931698,931348-931064, reverse complement, Verified ORF, ""Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl31Ap and has similarity to rat L31 ribosomal protein; associates with the karyopherin Sxm1p; loss of both Rpl31p and Rpl39p confers lethality""",1.88E-10,232,12,,,,,,,0,0
"YCR067C SED4 SGDID:S000000663, Chr III from 236318-233121, reverse complement, Verified ORF, ""Integral endoplasmic reticulum membrane protein, functions as a positive regulator of Sar1p probably through inhibition of GTPase activation by Sec23p; binds Sec16p, participates in vesicle formation, similar to Sec12p""",1.97E-10,1,1,,,,,,,0,0
"YKL144C RPC25 SGDID:S000001627, Chr XI from 176486-175848, reverse complement, Verified ORF, ""RNA polymerase III subunit C25, required for transcription initiation; forms a heterodimer with Rpc17p; paralog of Rpb7p""",2.01E-10,2,1,,,,,,,0,0
"YNR052C POP2 SGDID:S000005335, Chr XIV from 720649-719348, reverse complement, Verified ORF, ""RNase of the DEDD superfamily, subunit of the Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation""",2.06E-10,1,1,,,,,,,0,0
"YKL146W AVT3 SGDID:S000001629, Chr XI from 171788-173866, Verified ORF, ""Vacuolar transporter, exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",2.31E-10,1,1,,,,,,,0,0
"YDL046W NPC2 SGDID:S000002204, Chr IV from 371237-371758, Verified ORF, ""Functional homolog of human NPC2/He1, which is a cholesterol-binding protein whose deficiency causes Niemann-Pick type C2 disease involving retention of cholesterol in lysosomes""",2.36E-10,1,1,,,,,,,0,0
"YGR235C YGR235C SGDID:S000003467, Chr VII from 962065-961364, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",2.40E-10,3,1,-8266.822264,62639.80643,51832.05596,117328.4855,87065.53275,70188.30866,3,1
"YOL019W YOL019W SGDID:S000005379, Chr XV from 288899-290554, Uncharacterized ORF, ""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole""",2.47E-10,1,1,,,,,,,0,0
"YCR020W-B HTL1 SGDID:S000006439, Chr III from 155318-155554, Verified ORF, ""Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance""",2.55E-10,2,1,2366453.395,2460328.553,2107519.555,2137378.304,2101481.92,2039424.172,1,1
"YER161C SPT2 SGDID:S000000963, Chr V from 500343-499342, reverse complement, Verified ORF, ""Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components, has similarity to mammalian HMG1 proteins""",2.55E-10,1,1,,,,,,,0,0
"YGL140C YGL140C SGDID:S000003108, Chr VII from 245017-241358, reverse complement, Uncharacterized ORF, ""Putative protein of unknown function; non-essential gene; contains multiple predicted transmembrane domains""",2.83E-10,1,1,,,,,,,0,0
"YOR070C GYP1 SGDID:S000005596, Chr XV from 457822-455909, reverse complement, Verified ORF, ""Cis-golgi GTPase-activating protein (GAP) for the Rab family members Ypt1p (in vivo) and for Ypt1p, Sec4p, Ypt7p, and Ypt51p (in vitro); involved in vesicle docking and fusion""",2.90E-10,2,1,,,,,,,0,0
"YKL139W CTK1 SGDID:S000001622, Chr XI from 182963-184549, Verified ORF, ""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity""",2.98E-10,3,1,,,,,,,0,0
"YOR244W ESA1 SGDID:S000005770, Chr XV from 792532-793869, Verified ORF, ""Catalytic subunit of the histone acetyltransferase complex (NuA4) that acetylates four conserved internal lysines of histone H4 N-terminal tail; required for cell cycle progression and transcriptional silencing at the rDNA locus""",3.01E-10,1,1,,,,,,,0,0
